Part Type,Chipset Brand,Chipset Series,Chipset,Manufacturer,Part Name,HEM,In Shop,Part Ranking Score,Price,Sell Price,Level,Level %,Steam Version,Platform Lock,Lighting,VRAM (GB),GPU Tuner Min Core Freq,Base Core Freq,OC Base Core Freq,Max Core Freq,GPU Tuner Min Mem Freq,Base Mem Freq,OC Base Mem Freq,Max Mem Freq,Length,Wattage,Multi-GPU,Slot Size,GPU Thermal Throttling,GPU % Power Increase,Power Connectors,Rigid SLI Bridge Model,Score to value ratio,Target STV ratio,Single GPU Graphics Score,Double GPU Graphics Score,Dual GPU performance increase,OC Single GPU score,OC Double GPU score,GT1 Single Core Clock Multiplier,GT1 Single Mem Clock Multiplier,GT1 Single Benchmark Adjustment,GT2 Single Core Clock Multiplier,GT2 Single Mem Clock Multiplier,GT2 Single Benchmark Adjustment,GT1 Dual Core Clock Multiplier,GT1 Dual Mem Clock Multiplier,GT1 Dual Benchmark Adjustment,GT2 Dual Core Clock Multiplier,GT2 Dual Mem Clock Multiplier,GT2 Dual Benchmark Adjustment,Normal GPU max clock,Normal GPU Max mem clock,Boost Multiplier,Score increase,DLC2 Random Jobs,GPU Family Sort,Asset Path,Full Part Name
GPU,NVIDIA Tesla,Pxx,Tesla P100-16GB,NVIDIA,Tesla P100 16GB,Y,Y,5332,1350,554,19,65,,,Green,16,858,1329,1600,1800,-170,715,1250,1600,267,250,SLI,2,95,15,8-pin,RTX,10.9,11.5,8079,22382,4.15,4701,9743,0.003575,0.000001,48.56937,0.002326,0.004321,39.59666,0.036585,0.0053533,96.323,0.024126,0.0035,91.501,,,,,,1100,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1070,NVIDIA Tesla P100 16GB
GPU,NAMEEEEE,NAMEEEEE,Tesla P100-16GB,NVIDIA,Tesla P100 DGXS,Y,,6182,1950,554,20,95,,,Green,16,1060,1480,1745,1900,300,1250,1820,2200,267,300,SLI,2,95,15,8-pin,RTX,10.9,11.5,7298,13682,3.75,4701,9743,0.01597,0.031197,-0.80584,0.0024,0.024777,0.242911,0.03115,0.051197,4.80584,0.008,0.042,1.15,,,,,,1100,Prefabs/GPU/EVGA/EVGA_GTX_1070_Gaming,NVIDIA Tesla P100 DGXS
GPU,NAMEEEEE,NAMEEEEE,Tesla P100-16GB,NVIDIA,Tesla P100 SXM2,Y,,6038,1845,554,20,85,,,Green,16,1060,1480,1745,1900,400,1200,1700,2000,267,300,SLI,2,95,15,8-pin,RTX,10.9,11.5,7070,14175,3.9,4701,9743,0.01605,0.031197,-0.80584,0.0024,0.024777,0.242911,0.0312,0.051197,9.80584,0.008,0.042,6.15,,,,,,1100,Prefabs/GPU/EVGA/EVGA_GTX_1070_Gaming,NVIDIA Tesla P100 SXM2
GPU,NVIDIA Tesla,Pxx,Tesla P100-16GB,RED Digital Cinema,ROCKET (Tesla P100-16GB),Y,Y,0,850,235,19,85,,,,16,1260,1330,1375,1400,340,720,965,1100,147,175,SLI,1.5,95,10,None,N/A,10.2,10.5,0,0,2.85,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/Generic/GPU,RED Digital Cinema ROCKET (Tesla P100-16GB)
GPU,NVIDIA Tesla,Pxx,Tesla P100-16GB,RED Digital Cinema,ROCKET-X (Tesla P100-16GB),Y,Y,0,1000,325,20,1,,,,16,1060,1330,1475,1600,40,720,1115,1400,280,200,SLI,2,95,15,8-pin + 6-pin,N/A,10.2,10.5,0,0,4.15,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,RED Digital Cinema ROCKET-X (Tesla P100-16GB)
GPU,NVIDIA Tesla,Pxx,Tesla P4,NVIDIA,Tesla P4,Y,Y,2983,815,315,15,25,,,,8,628,1114,1435,1600,304,1502,2300,2700,250,75,SLI,1.5,95,15,None,GTX,10.9,11.5,2944,6736,3.15,4701,9743,0.025399,0.0033,-3.41774,0.011958,0.002489,-4.21902,0.036399,0.01,1.41774,0.023958,0.005089,-2.21902,,,,,,1100,Prefabs/Generic/GPU,NVIDIA Tesla P4
GPU,NVIDIA Tesla,Pxx,Tesla P40,NVIDIA,Tesla P40,Y,Y,5792,1750,535,17,35,,,Green,24,1262,1531,1650,1800,-198,1251,2200,2700,267,250,SLI,2,95,15,6-pin,RTX,10.9,11.5,8203,15299,3.6,4701,9743,0.02949,0.01773,-9.4038,0.02617,0.01563,-15.604,0.04758,0.03598,-15.202,0.04295,0.04657,-38.5277,,,,,,1100,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1060,NVIDIA Tesla P40
GPU,NVIDIA Tesla,Pxx,Tesla P6,NVIDIA,Tesla P6,Y,Y,3978,945,375,16,35,,,,16,1212,1506,1650,1800,404,1502,2200,2600,267,90,SLI,1.5,95,15,None,GTX,10.9,11.5,3991,8602,3.35,4701,9743,0.025399,0.0033,-3.41774,0.011958,0.002489,-4.21902,0.036399,0.01,1.41774,0.023958,0.005089,-2.21902,,,,,,1100,Prefabs/GPU/EVGA/EVGA_GTX_1030_SC,NVIDIA Tesla P6
GPU,NVIDIA Tesla,Txx,Tesla T4,NVIDIA,Tesla T4,Y,Y,5660,1875,650,24,35,,,,16,1380,1590,1700,1800,600,1250,1650,1900,169,70,SLI,1.5,95,10,None,RTX,13.3,13,3396,29858,5.2,1124,3100,0.060795,0.004357,-45.5075,0.025342,0.006908,-36.257,0.07571,0.080504,-20.921,0.058653,0.082351,-29.174,,,,,,1100,Prefabs/GPU/EVGA/EVGA_GTX_1030_SC,NVIDIA Tesla T4
GPU,NVIDIA Tesla,Vxx,Tesla V100 FHHL,NVIDIA,Tesla V100 FHHL,Y,Y,8407,5800,1550,25,50,,,,16,1080,1290,1400,1500,400,950,1250,1500,168,250,SLI,1,95,20,None,RTX,13.3,13,9437,43875,4.5,1124,3100,0.07569,0.008357,-21.5075,0.045342,0.007908,-22.257,0.05971,0.084504,115.921,0.058653,0.082351,108.174,,,,,,1100,Prefabs/GPU/GigaByte/GigaByte_GTX1030,NVIDIA Tesla V100 FHHL
GPU,NVIDIA Tesla,Vxx,Tesla V100-16GB,NVIDIA,Tesla V100 16GB,Y,Y,9150,6000,1850,25,50,,,Green,16,860,1380,1700,1900,250,1025,1500,1800,267,300,SLI,2,95,20,8-pin,RTX,13.3,13,10385,43240,4.8,1124,3100,0.075684,0.008357,-21.5075,0.045342,0.007908,-22.257,0.05971,0.084504,98.921,0.058653,0.082351,94.174,,,,,,1100,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1080,NVIDIA Tesla V100 16GB
GPU,NVIDIA Tesla,Vxx,Tesla V100-32GB,NVIDIA,Tesla V100 32GB,Y,Y,9151,6500,2185,25,95,,,Green,32,860,1380,1700,1900,450,1025,1350,1600,267,300,SLI,2,95,20,8-pin,RTX,13.3,13,10386,47001,5.3,1124,3100,0.07569,0.008357,-21.5075,0.045342,0.007908,-22.257,0.05971,0.084504,123.921,0.058653,0.082351,115.174,,,,,,1100,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1080,NVIDIA Tesla V100 32GB
GPU,NVIDIA Tesla,Vxx,Tesla V100-32GB,NVIDIA,Tesla V100S 32GB,Y,Y,12061,8800,4520,26,95,,,Green,32,1094,1597,1897,2100,212,1106,1650,2000,267,300,SLI,2,95,20,8-pin + 6-pin,RTX,13.3,13,14114,51371,4.9,1124,3100,0.07569,0.008357,-9.5075,0.045342,0.007908,-14.257,0.05971,0.084504,129.921,0.058653,0.082351,123.174,,,,,,1100,Prefabs/GPU/NVidia/GPU_Nvidia_GeForceGTX_1080Ti,NVIDIA Tesla V100S 32GB
GPU - Water,NVIDIA Tesla,Vxx,Tesla V100-32GB,NVIDIA,Tesla V100S 32GB | EKWB EK-FC Plexi,Y,Y,12713,7750,3400,27,35,,,,32,770,1585,2100,2400,1690,1995,2150,2300,258,325,SLI,2,95,30,8-pin + 6-pin,RTX,13.3,,15261,63416,5.961408178,,,0.07569,0.008357,-9.5075,0.045342,0.007908,-14.257,0.05971,0.084504,129.921,0.058653,0.082351,123.174,2045,2150,4.5,6,,1100,Prefabs/GPU/EKWB/EKWB_Watercooled_1080tiGPU_Clear,NVIDIA Tesla V100S 32GB | EKWB EK-FC Plexi
GPU - Water,NVIDIA Tesla,Vxx,Tesla V100-32GB,NVIDIA,Tesla V100S 32GB ENTHUSIAST-ED. | EKWB EK-FC Plexi,Y,Y,14377,8065,3500,27,95,,,,32,770,1785,2400,2800,1550,2175,2550,2800,258,375,SLI,2,100,75,8-pin + 6-pin,RTX,13.3,,17375,67819,6.161408178,,,0.07569,0.008357,-9.5075,0.045342,0.007908,-14.257,0.05971,0.084504,129.921,0.058653,0.082351,123.174,2380,2545,5.8,7,,1100,Prefabs/GPU/EKWB/EKWB_Watercooled_1080tiGPU_Clear,NVIDIA Tesla V100S 32GB ENTHUSIAST-ED. | EKWB EK-FC Plexi
GPU - Water,NVIDIA Tesla,Vxx,Tesla V100-32GB,NVIDIA,Tesla V100S 32GB LN2-READY | EKWB EK-FC Plexi,Y,Y,19420,9350,3950,28,75,,,,32,-1230,2385,4750,6000,-1850,2775,5850,7400,258,550,SLI,2,100,175,8-pin + 6-pin,RTX,13.3,,23797,81850,6.661408178,,,0.07569,0.008357,-9.5075,0.045342,0.007908,-14.257,0.05971,0.084504,129.921,0.058653,0.082351,123.174,4735,5750,6.4,11,,1100,Prefabs/GPU/EKWB/EKWB_Watercooled_1080tiGPU_Clear,NVIDIA Tesla V100S 32GB LN2-READY | EKWB EK-FC Plexi
GPU,NVIDIA Tesla,Vxx,Tesla V100-32GB,RED Digital Cinema,"ROCKET (Tesla V100""S"")",Y,Y,0,5915,1720,27,25,,,,32,1500,1600,1650,1700,920,1110,1215,1300,147,165,SLI,1.5,95,15,None,N/A,10.2,10.5,0,0,3.3,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/Generic/GPU,"RED Digital Cinema ROCKET (Tesla V100""S"")"
GPU,NVIDIA Tesla,Vxx,Tesla V100-32GB,RED Digital Cinema,"ROCKET-X (Tesla V100""S"")",Y,Y,0,6560,2220,27,25,,,,32,1300,1600,1750,1900,520,1110,1450,1700,280,200,SLI,2,95,15,8-pin + 6-pin,N/A,10.2,10.5,0,0,4.3,35521,75671,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1100,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,"RED Digital Cinema ROCKET-X (Tesla V100""S"")"
GPU,NVIDIA TITAN,V,Titan V,NVIDIA,TITAN V,Y,Y,7795,3000,1250,25,1,,,,12,810,1455,1855,2100,30,1065,1695,2100,267,250,SLI,2,95,30,8-pin + 6-pin,RTX,7,7,11925,31403,5,27521,49671,0.049184,0.008357,-2.5075,0.045342,0.007908,-6.257,0.05971,0.109504,3.921,0.058653,0.089351,-2.674,,,,,,1100,Prefabs/GPU/EVGA/EVGA_GTX_1080_Ti_Gaming,NVIDIA TITAN V
GPU - Water,NVIDIA TITAN,V,Titan V,NVIDIA,TITAN V | Alphacool NexXxoS GPX M10,Y,Y,8454,3515,1420,28,35,,,,12,310,1555,2350,2800,-170,1265,2200,2700,258,300,SLI,2,100,35,8-pin,RTX,8.5,,12966,35608,5.1,,,0.049184,0.008357,-2.5075,0.045342,0.007908,-6.257,0.05971,0.109504,3.921,0.058653,0.089351,-2.674,2190,1895,6.7,5,,1100,Prefabs/GPU/Alphacool/GPU_Alphacool_NexXxoS_GPX_ NvidiaGeforceGTX1080_M10,NVIDIA TITAN V | Alphacool NexXxoS GPX M10
GPU - Water,NVIDIA TITAN,V,Titan V,NVIDIA,TITAN V | EKWB EK-FC Plexi RGB,Y,Y,8454,3450,1420,28,35,,,RGB,12,510,1555,2230,2600,130,1265,2000,2400,258,300,SLI,2,100,30,8-pin + 6-pin,RTX,8.5,,12966,35608,5.1,,,0.049184,0.008357,-2.5075,0.045342,0.007908,-6.257,0.05971,0.109504,3.921,0.058653,0.089351,-2.674,2190,1895,6.6,5,,1100,Prefabs/GPU/EKWB/EKWB_Watercooled_1080tiGPU_RGB,NVIDIA TITAN V | EKWB EK-FC Plexi RGB
GPU,NVIDIA TITAN,V,Titan V,NVIDIA,TITAN V CEO Edition,Y,Y,10535,4500,2250,29,1,,,,32,110,1455,2350,2800,30,1065,1750,2100,267,250,SLI,2,95,85,8-pin + 6-pin,RTX,7,7,16206,39272,5,27521,49671,0.049184,0.020357,12.1075,0.050342,0.009908,9.257,0.05971,0.109504,50.921,0.058653,0.089351,45.674,,,,,,1100,Prefabs/GPU/EVGA/EVGA_GTX_1080_Ti_Gaming,NVIDIA TITAN V CEO Edition
GPU - Water,NVIDIA TITAN,V,Titan V,NVIDIA,TITAN V ENTHUSIAST-ED. | Alphacool NexXxoS GPX M10,Y,Y,10747,3875,1420,28,35,,,,12,-70,1615,2700,3300,-540,1380,2650,3300,258,350,SLI,2,102,65,8-pin,RTX,8.5,,16848,41002,5.3,,,0.049184,0.008357,16.5075,0.045342,0.007908,14.257,0.05971,0.109504,19.921,0.058653,0.089351,16.674,2450,2145,7.15,6,,1100,Prefabs/GPU/Alphacool/GPU_Alphacool_NexXxoS_GPX_ NvidiaGeforceGTX1080_M10,NVIDIA TITAN V ENTHUSIAST-ED. | Alphacool NexXxoS GPX M10
GPU - Water,NVIDIA TITAN,V,Titan V,ZOTAC,TITAN V LN2-READY | ArcticStorm EXTREME,Y,Y,14309,5135,2345,29,1,,,RGB,12,-2600,2150,5250,6900,-3930,2135,6150,8200,295,560,SLI,2,105,165,8-pin + 8-pin,RTX,8.5,,22398,59141,5.7,,,0.049184,0.008357,19.5075,0.045342,0.007908,16.257,0.05971,0.109504,24.921,0.058653,0.089351,20.674,5150,6115,7.15,9,,1100,Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_Geforce_RTX2080Ti_ArticStorm,ZOTAC TITAN V LN2-READY | ArcticStorm EXTREME
GPU,NAMEEEEE,NAMEEEEE,Titan V,ZOTAC,TITAN V OC Edition,Y,,7896,3075,1250,25,75,,,,12,800,1500,1925,2200,150,1125,1725,2100,324,250,SLI,2,95,50,8-pin + 8-pin,RTX,7,7,12231,32801,5.2,27521,49671,0.04805,0.008357,-2.5075,0.045342,0.007908,-6.257,0.05962,0.109504,3.921,0.058653,0.089351,-2.674,,,,,,1100,v1_7_0/Prefabs/GPU/ZOTAC/GPU_Zotac_Gaming_GeForce_RTX2080_Ti_Blower,ZOTAC TITAN V OC Edition
GPU,NVIDIA GeForce,GTX 1000,Titan Xp,GIGABYTE,AORUS TITAN Xp,Y,,6388,1200,500,22,1,,,RGB,12,942,1621,2012,2300,362,1531,2300,2700,293,250,SLI,2,95,20,8-pin + 8-pin,GTX,10,10,11605,18568,1.945586732,15546,26563,0.04549,0.05673,-96.7038,0.05617,0.04563,-81.604,0.04548,0.03798,-54.402,0.07295,0.08657,-40.5277,,,,,,1100,Prefabs/GPU/GigaByte/GigaByte_AORUS_GTX1080Ti_11GB,GIGABYTE AORUS TITAN Xp
GPU - Water,NVIDIA GeForce,GTX 1000,Titan Xp,NVIDIA,TITAN Xp | EKWB EK-FC Plexi RGB,Y,,6728,1550,420,24,90,,,RGB,12,1050,1775,2200,2500,300,1750,2700,3200,258,335,SLI,2,100,40,8-pin + 6-pin,GTX,8.5,,9631,17265,2.907830872,,,0.011436,0.019545,12.78417,0.008906,0.015139,9.798206,0.039604,0.027296,3.317731,0.029999,0.020973,2.995631,2075,2500,6.8,6,,1100,Prefabs/GPU/EKWB/EKWB_Watercooled_1080tiGPU_RGB,NVIDIA TITAN Xp | EKWB EK-FC Plexi RGB
GPU,AMD Radeon,RX 5000,Radeon HD 5500,ATI,Radeon HD 5500,Y,,442,40,5,1,1,,,,1,-100,550,950,1200,-300,800,1525,1900,168,25,,1.5,95,20,None,,14,14,586,0,,850,0,0.005024,0.000815,1.012608,0.004279,0.00071,0.081581,0,0,0,0,0,0,,,,,,1200,Prefabs/Generic/GPU,ATI Radeon HD 5500
GPU - Water,AMD Radeon,Vega,Radeon HD 8990,AMD,Radeon HD 8990 | EKWB EK-FC Plexi,Y,,3048,495,175,16,50,,,,6,450,1175,1615,1900,630,1815,2545,3000,258,400,CrossFire,2,95,20,8-pin + 8-pin,,8.5,,4421,8591,2.459697685,,,0.018288,0.002945,3.655719,0.015332,0.002047,2.430446,0.034822,0.006114,7,0.029737,0.003394,6,1615,2475,6.6,4,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Clear,AMD Radeon HD 8990 | EKWB EK-FC Plexi
GPU,NAMEEEEE,NAMEEEEE,Radeon HD 8990,MSI,Radeon HD 8990,Y,,2680,375,115,5,60,,,,6,700,1000,1150,1300,1300,1650,1840,2000,269,375,CrossFire,2,95,55,8-pin + 6-pin,,12.5,12.5,3876,7547,4.239697685,2395,4382,0.018288,0.002945,3.655719,0.015332,0.002047,2.430446,0.034822,0.006114,7,0.029737,0.003394,6,,,,,,1200,Prefabs/GPU/MSI/MSI_RadeonR92803GB,MSI Radeon HD 8990
GPU,NAMEEEEE,NAMEEEEE,Radeon HD 8990,MSI,Radeon HD 8990 LE,Y,,2088,210,85,5,25,,,,6,130,765,1150,1400,800,1100,1250,1400,269,285,CrossFire,2,95,55,8-pin + 6-pin,,12.5,12.5,3014,5903,2.319697685,2395,4382,0.018288,0.002945,3.655719,0.015332,0.002047,2.430446,0.034822,0.006114,7,0.029737,0.003394,6,,,,,,1200,Prefabs/GPU/MSI/MSI_RadeonR92803GB,MSI Radeon HD 8990 LE
GPU,AMD Radeon Instinct,MIx,Radeon Instinct MI100,AMD,Radeon Instinct MI100,Y,Y,41564,14000,9500,31,15,,,Red,32,904,1502,1850,2100,300,1200,1750,2100,280,300,CrossFire,2,95,45,8-pin + 8-pin,,8,8,67441,131082,2,24121,42671,0.056184,0.008957,320.5075,0.053342,0.009608,315.257,0.07071,0.099504,600.921,0.058653,0.083751,585.174,,,,,,1200,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_RadeonRXVEGA_56_8G,AMD Radeon Instinct MI100
GPU - Water,AMD Radeon Instinct,MIx,Radeon Instinct MI100,AMD,Radeon Instinct MI100 | EKWB EK-FC Plexi,Y,Y,44753,14350,9850,31,50,,,,32,1400,1950,2300,2500,1400,1950,2250,2500,258,325,CrossFire,2,103,100,8-pin + 8-pin,,13.3,,72606,147023,2,,,0.056184,0.008957,320.5075,0.053342,0.009608,315.257,0.07071,0.099504,600.921,0.058653,0.083751,585.174,2275,2235,7.3,6,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Clear,AMD Radeon Instinct MI100 | EKWB EK-FC Plexi
GPU - Water,AMD Radeon Instinct,MIx,Radeon Instinct MI100,AMD,Radeon Instinct MI100 ENTHUSIAST-ED. | EKWB EK-FC Plexi RGB,Y,Y,47831,14850,10150,31,75,,,,32,900,2450,3450,4000,800,2250,3150,3700,258,385,CrossFire,2,103,145,8-pin + 8-pin,,13.3,,77551,156780,2,,,0.056184,0.008957,320.5075,0.053342,0.009608,315.257,0.07071,0.099504,600.921,0.058653,0.083751,585.174,3400,3100,9,7,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_ClearRGB,AMD Radeon Instinct MI100 ENTHUSIAST-ED. | EKWB EK-FC Plexi RGB
GPU - Water,AMD Radeon Instinct,MIx,Radeon Instinct MI100,AMD,Radeon Instinct MI100 LN2-READY | EKWB EK-FC Plexi Acetal,Y,Y,51829,16450,11050,31,95,,,,32,-3800,3050,7550,9900,-2100,2950,6300,8000,280,575,CrossFire,2,108,225,8-pin + 8-pin,,13.3,,84004,173564,2,,,0.056184,0.008957,320.5075,0.053342,0.009608,315.257,0.07071,0.099504,600.921,0.058653,0.083751,585.174,7500,6200,13,15,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Silver,AMD Radeon Instinct MI100 LN2-READY | EKWB EK-FC Plexi Acetal
GPU,AMD Radeon Instinct,MIx,Radeon Instinct MI100,AMD,x MSI Radeon Instinct MI100 Golden-Edition,Y,Y,41781,14750,10000,31,85,,,RGB,32,770,1535,2000,2300,170,1235,1885,2300,254,325,CrossFire,2.5,95,45,8-pin + 6-pin,,8,8,67791,131954,2,24121,42671,0.056184,0.008957,320.5075,0.053342,0.009608,315.257,0.07071,0.099504,600.921,0.058653,0.083751,585.174,,,,,,1200,v1_10_0/Prefabs/GPU/MSI/GPU_MSI_Radeon_RX_5700_Evoke_GP_OC,AMD x MSI Radeon Instinct MI100 Golden-Edition
GPU,AMD Radeon Instinct,MIx,Radeon Instinct MI100 Duo,AMD,Radeon Instinct MI100 Duo,Y,Y,58378,27500,19200,32,55,,,Red,64,900,1550,1950,2200,300,1250,1850,2200,280,585,CrossFire,2,95,65,8-pin + 8-pin,,8,8,95010,240178,3.5,24121,42671,0.056184,0.008957,485.5075,0.053342,0.009608,480.257,0.07071,0.099504,1252.921,0.058653,0.083751,1247.174,,,,,,1200,Prefabs/GPU/AMD/AMD_RadeonVega_RX64_8GB,AMD Radeon Instinct MI100 Duo
GPU - Water,AMD Radeon Instinct,MIx,Radeon Instinct MI100 Duo,AMD,Radeon Instinct MI100 Duo | EKWB EK-FC Plexi,Y,Y,59007,27850,19450,32,95,,,,64,200,1650,2600,3100,-450,1325,2500,3100,258,605,CrossFire,2,103,100,8-pin + 8-pin,,13.3,,96022,242361,2,,,0.056184,0.008957,485.5075,0.053342,0.009608,480.257,0.07071,0.099504,1252.921,0.058653,0.083751,1247.174,2575,2435,7.3,6,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Clear,AMD Radeon Instinct MI100 Duo | EKWB EK-FC Plexi
GPU - Water,AMD Radeon Instinct,MIx,Radeon Instinct MI100 Duo,AMD,Radeon Instinct MI100 Duo ENTHUSIAST-ED. | EKWB EK-FC Plexi RGB,Y,Y,61243,28350,19850,33,25,,,,64,-500,2000,3600,4500,-1050,1625,3400,4300,258,655,CrossFire,2,103,145,8-pin + 8-pin,,13.3,,99622,250559,2,,,0.056184,0.008957,485.5075,0.053342,0.009608,480.257,0.07071,0.099504,1252.921,0.058653,0.083751,1247.174,3500,3350,7.3,7,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_ClearRGB,AMD Radeon Instinct MI100 Duo ENTHUSIAST-ED. | EKWB EK-FC Plexi RGB
GPU - Water,AMD Radeon Instinct,MIx,Radeon Instinct MI100 Duo,AMD,Radeon Instinct MI100 Duo LN2-READY | EKWB EK-FC Plexi Acetal,Y,Y,67958,30000,21650,33,55,,,,64,-4300,3000,7850,10300,-2700,2850,6500,8400,280,780,CrossFire,2,108,225,8-pin + 8-pin,,13.3,,110466,279476,2,,,0.056184,0.008957,485.5075,0.053342,0.009608,480.257,0.07071,0.099504,1252.921,0.058653,0.083751,1247.174,7800,6450,13,15,,1200,Prefabs/GPU/EKWB/EKWB_Watercooled_Vega_5664GPU_Silver,AMD Radeon Instinct MI100 Duo LN2-READY | EKWB EK-FC Plexi Acetal
GPU,AMD Radeon Instinct,MIx,Radeon Instinct MI25,AMD,Radeon Instinct MI25,Y,Y,7239,2450,850,27,15,,,Yellow,16,800,1500,1950,2200,-496,852,1704,2200,268,300,CrossFire,2,95,45,8-pin + 6-pin,,8,8,11496,28041,2.5,24121,42671,0.056184,0.008957,-19.5075,0.053342,0.009608,-20.257,0.07071,0.099504,-1.921,0.058653,0.083751,-3.174,,,,,,1200,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD Radeon Instinct MI25
GPU,AMD Radeon Instinct,MIx,Radeon Instinct MI50,AMD,Radeon Instinct MI50,Y,Y,8854,3650,1985,28,15,,,Yellow,16,892,1746,2300,2600,-100,1000,1675,2100,268,300,CrossFire,2,95,45,8-pin + 6-pin,,8,8,14007,40500,2.5,24121,42671,0.056184,0.008957,-18.5075,0.053342,0.009608,-20.257,0.07071,0.099504,45.921,0.058653,0.083751,42.174,,,,,,1200,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD Radeon Instinct MI50
GPU,AMD Radeon Instinct,MIx,Radeon Instinct MI6,AMD,Radeon Instinct MI6,Y,Y,2616,1250,565,26,50,,,Yellow,8,766,1233,1500,1700,600,1750,2500,2900,268,150,CrossFire,1,95,45,None,,8,8,3990,25066,2.85,24121,42671,0.019121,0.000676,1.405064,0.018016,0.000474,-0.30466,0.034122,0.007068,102.88329,0.0327,0.004327,100.71863,,,,,,1200,Prefabs/GPU/GigaByte/GigaByte_GTX1030,AMD Radeon Instinct MI6
GPU,AMD Radeon Instinct,MIx,Radeon Instinct MI60,AMD,Radeon Instinct MI60,Y,Y,10236,4850,2850,29,35,,,Yellow,32,1250,1725,2025,2200,200,1000,1525,1800,268,300,CrossFire,2,95,45,8-pin + 6-pin,,8,8,16538,48618,2,24121,42671,0.056184,0.008957,-3.5075,0.053342,0.009608,-2.257,0.07071,0.099504,95.921,0.058653,0.083751,93.174,,,,,,1200,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD Radeon Instinct MI60
GPU,AMD Radeon Instinct,MIx,Radeon Instinct MI8,AMD,Radeon Instinct MI8,Y,Y,3015,1850,565,26,95,,,Yellow,4,600,1000,1250,1400,-300,500,1000,1300,268,175,CrossFire,2,95,45,6-pin,,8,8,4568,28915,2.85,24121,42671,0.056184,0.008957,-30.5075,0.053342,0.009608,-32.257,0.07071,0.099504,67.921,0.058653,0.083751,65.174,,,,,,1200,Prefabs/GPU/EVGA/EVGA_GTX_1060_Gaming_3GB,AMD Radeon Instinct MI8
GPU,AMD Radeon Pro,Duo,Radeon Pro Duo,AMD,Radeon Pro Duo,Y,Y,3141,1250,650,6,75,,,,8,600,1000,1250,1400,-300,500,1000,1300,272,350,CrossFire,2,95,50,8-pin + 6-pin,,12.9,13,4585,19273,2.4,7431,15431,0.018288,0.002945,11.655719,0.015332,0.002047,8.830446,0.034822,0.006114,85.824424,0.029737,0.003394,80.491975,,,,,,1200,Prefabs/GPU/AMD/GPU_AMD_Radeon_RX_5700,AMD Radeon Pro Duo
GPU,AMD Radeon Pro,Duo,Radeon Pro Duo Polaris,AMD,Radeon Pro Duo Polaris,Y,Y,4800,1899,1054,15,35,,,Red,16,686,1243,1550,1800,1100,1750,2150,2400,283,250,CrossFire,2,90,25,8-pin + 8-pin,,12.9,13,9721,18725,5,3851,10000,0.02685,0.001852,11.38888,0.046422,0.006222,8.886295,0.05685,0.002552,35.38888,0.066422,0.007222,22.886295,,,,,,1200,Prefabs/GPU/AMD/AMD_RadeonVega_RX64_8GB,AMD Radeon Pro Duo Polaris
GPU,AMD Radeon Pro,SSG,Radeon Pro SSG-1TB,AMD,Radeon Pro SSG (1TB SSD),Y,Y,5145,7799,4885,17,85,,,Red,16,900,1500,1835,2100,290,945,1350,1600,280,260,CrossFire,2,95,25,8-pin + 8-pin,,12.9,13,7511,21403,2,7431,15431,0.011436,0.018545,16.77417,0.008806,0.015139,13.758206,0.038604,0.026296,59.147731,0.029969,0.020973,56.035631,,,,,,1200,Prefabs/GPU/AsRock/GPU_ASRock_PhantomGamingX_RadeonRXVEGA_56_8G,AMD Radeon Pro SSG (1TB SSD)
